"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"323",7630,"cat 12_13",82.218125752384,"cat 12_13","TA",3.890410959
"324",7630,"cat 4_5",38.1670126712932,"cat 4_5","TA",3.890410959
"325",7630,"cat 2_3",37.5871605378876,"cat 2_3","TA",3.890410959
"326",7630,"cat 5_6",7.99706754856889,"cat 5_6","TA",3.890410959
"327",7630,"cat 9_10",77.6570447389138,"cat 9_10","TA",3.890410959
"328",7630,"cat 10_11",24.9086083712475,"cat 10_11","TA",3.890410959
"329",7630,"cat 3_4",207.421764731278,"cat 3_4","TA",3.890410959
"330",7632,"cat 6_7",75.8503844532876,"cat 6_7","TA",3.893150685
"331",7632,"cat 5_6",106.159209282527,"cat 5_6","TA",3.893150685
"332",7632,"cat 7_8",102.225128451126,"cat 7_8","TA",3.893150685
"333",7632,"cat 4_5",74.2950189017504,"cat 4_5","TA",3.893150685
"334",7632,"cat 2_3",27.5119986755661,"cat 2_3","TA",3.893150685
"335",7632,"cat 1_2",17.5940259211626,"cat 1_2","TA",3.893150685
"336",7632,"cat 3_4",77.7793931990293,"cat 3_4","TA",3.893150685
"337",7634,"cat 6_7",154.844365258676,"cat 6_7","TA",3.895890411
"338",7634,"cat 4_5",163.75252779531,"cat 4_5","TA",3.895890411
"339",7634,"cat 2_3",37.5900040572493,"cat 2_3","TA",3.895890411
"340",7634,"cat 1_2",76.1711703602055,"cat 1_2","TA",3.895890411
"341",7634,"cat 5_6",31.6479956199857,"cat 5_6","TA",3.895890411
"342",7634,"cat 7_8",9.76355257336945,"cat 7_8","TA",3.895890411
"343",7634,"cat 3_4",214.854088758594,"cat 3_4","TA",3.895890411
"344",7636,"cat 9_10",120.423233881858,"cat 9_10","TA",3.898630137
"345",7636,"cat 3_4",56.4512840828384,"cat 3_4","TA",3.898630137
"346",7636,"cat 6_7",22.5446429368884,"cat 6_7","TA",3.898630137
"347",7636,"cat 7_8",65.5758884279052,"cat 7_8","TA",3.898630137
"348",7636,"cat 1_2",52.3697550218043,"cat 1_2","TA",3.898630137
"349",7636,"cat 2_3",50.7703587091966,"cat 2_3","TA",3.898630137
"350",7636,"cat 4_5",256.280281536461,"cat 4_5","TA",3.898630137
"351",7636,"cat 8_9",79.5386920133899,"cat 8_9","TA",3.898630137
"352",7636,"cat 5_6",44.1541720251021,"cat 5_6","TA",3.898630137
"353",7636,"cat 10_11",37.4255595942069,"cat 10_11","TA",3.898630137
"354",7638,"cat 7_8",316.355847265296,"cat 7_8","TA",3.901369863
